image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area,image_aspect_ratio,face_width,face_height,face_area,face_aspect_ratio,face_size_category,face_center_x,face_center_y,face_center_x_norm,face_center_y_norm,position_category,image_area,face_to_image_ratio,face_ratio_category,bbox_precision,left_edge_dist,right_edge_dist,top_edge_dist,bottom_edge_dist,near_left_edge,near_right_edge,near_top_edge,near_bottom_edge,near_any_edge,potentially_truncated,challenges,num_challenges,challenge_types
00003246.jpg,626,417,290,56,563,273,False,273,217,59241,1.501199040767386,273,217,59241,1.2580645161290325,Very Large,426.5,164.5,0.6813099041533547,0.3944844124700239,middle-right,261042,0.2269404923345668,Large (15-30%),0.9917799504453224,0.46325878594249204,0.10063897763578275,0.1342925659472422,0.34532374100719426,False,False,False,False,False,False,[],0,none
00003246.jpg,626,417,152,49,433,272,False,281,223,62663,1.501199040767386,281,223,62663,1.2600896860986548,Very Large,292.5,160.5,0.4672523961661342,0.3848920863309352,middle-center,261042,0.2400494939511649,Large (15-30%),0.9920054457953394,0.24281150159744408,0.3083067092651757,0.11750599520383694,0.34772182254196643,False,False,False,False,False,False,[],0,none
00001337.jpg,1300,956,521,155,947,520,False,426,365,155490,1.3598326359832635,426,365,155490,1.167123287671233,Very Large,734.0,337.5,0.5646153846153846,0.3530334728033473,middle-center,1242800,0.1251126488574187,Medium (5-15%),0.9949322378776827,0.40076923076923077,0.27153846153846156,0.16213389121338911,0.4560669456066946,False,False,False,False,False,False,[],0,none
00001323.jpg,391,280,137,21,247,113,False,110,92,10120,1.3964285714285714,110,92,10120,1.1956521739130437,Medium,192.0,67.0,0.4910485933503836,0.2392857142857143,top-center,109480,0.0924369747899159,Medium (5-15%),0.980335173883561,0.35038363171355497,0.36828644501278773,0.075,0.5964285714285714,False,False,False,False,False,False,[],0,none
00001445.jpg,600,600,362,13,445,112,False,83,99,8217,1.0,83,99,8217,0.8383838383838383,Medium,403.5,62.5,0.6725,0.1041666666666666,top-right,360000,0.022825,Small (1-5%),0.9782142857142857,0.6033333333333334,0.25833333333333336,0.021666666666666667,0.8133333333333334,False,False,True,False,True,False,['edge'],1,edge
00000983.jpg,866,1390,431,78,564,328,False,133,250,33250,0.6230215827338129,133,250,33250,0.532,Large,497.5,203.0,0.5744803695150116,0.1460431654676259,top-center,1203740,0.0276222440061807,Small (1-5%),0.9885829815068086,0.4976905311778291,0.34872979214780603,0.05611510791366906,0.7640287769784173,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
00000968.jpg,866,1300,486,24,594,212,False,108,188,20304,0.6661538461538462,108,188,20304,0.574468085106383,Large,540.0,118.0,0.6235565819861432,0.0907692307692307,top-center,1125800,0.0180351749866761,Small (1-5%),0.9855832241153342,0.5612009237875288,0.3140877598152425,0.018461538461538463,0.8369230769230769,False,False,True,False,True,False,"['edge', 'unusual_aspect']",2,"edge,unusual_aspect"
00001492.jpg,880,660,531,171,719,331,False,188,160,30080,1.3333333333333333,188,160,30080,1.175,Large,625.0,251.0,0.7102272727272727,0.3803030303030303,middle-right,580800,0.0517906336088154,Medium (5-15%),0.9885306779716717,0.6034090909090909,0.18295454545454545,0.2590909090909091,0.4984848484848485,False,False,False,False,False,False,[],0,none
00001492.jpg,880,660,132,163,301,310,False,169,147,24843,1.3333333333333333,169,147,24843,1.1496598639455782,Large,216.5,236.5,0.2460227272727272,0.3583333333333333,middle-left,580800,0.0427737603305785,Small (1-5%),0.9874006359300477,0.15,0.6579545454545455,0.24696969696969698,0.5303030303030303,False,False,False,False,False,False,[],0,none
00001492.jpg,880,660,334,38,466,154,False,132,116,15312,1.3333333333333333,132,116,15312,1.137931034482759,Medium,400.0,96.0,0.4545454545454545,0.1454545454545454,top-center,580800,0.0263636363636363,Small (1-5%),0.9839984576826682,0.3795454545454545,0.47045454545454546,0.05757575757575758,0.7666666666666667,False,False,False,False,False,False,[],0,none
00002825.jpg,1280,853,608,126,763,249,False,155,123,19065,1.5005861664712778,155,123,19065,1.2601626016260163,Medium,685.5,187.5,0.535546875,0.2198124267291911,top-center,1091840,0.0174613496483001,Small (1-5%),0.9855769230769231,0.475,0.40390625,0.1477139507620164,0.7080890973036342,False,False,False,False,False,False,[],0,none
00000798.jpg,970,1455,327,1,619,494,False,292,493,143956,0.6666666666666666,292,493,143956,0.592292089249493,Very Large,473.0,247.5,0.4876288659793814,0.1701030927835051,top-center,1411350,0.1019987954795054,Medium (5-15%),0.9945696480634508,0.3371134020618557,0.3618556701030928,0.0006872852233676976,0.6604810996563574,False,False,True,False,True,False,"['edge', 'unusual_aspect']",2,"edge,unusual_aspect"
00003291.jpg,1024,681,610,174,762,289,False,152,115,17480,1.5036710719530102,152,115,17480,1.3217391304347823,Medium,686.0,231.5,0.669921875,0.3399412628487518,middle-center,697344,0.0250665381791483,Small (1-5%),0.9848997070092405,0.595703125,0.255859375,0.2555066079295154,0.5756240822320118,False,False,False,False,False,False,[],0,none
00003291.jpg,1024,681,438,252,565,352,False,127,100,12700,1.5036710719530102,127,100,12700,1.27,Medium,501.5,302.0,0.48974609375,0.4434654919236417,middle-center,697344,0.0182119585168869,Small (1-5%),0.9823638613861386,0.427734375,0.4482421875,0.3700440528634361,0.4831130690161527,False,False,False,False,False,False,[],0,none
00003291.jpg,1024,681,227,78,375,193,False,148,115,17020,1.5036710719530102,148,115,17020,1.2869565217391303,Medium,301.0,135.5,0.2939453125,0.1989720998531571,top-left,697344,0.0244068924375917,Small (1-5%),0.9847257579264059,0.2216796875,0.6337890625,0.1145374449339207,0.7165932452276065,False,False,False,False,False,False,[],0,none
00001109.jpg,800,533,312,46,494,190,False,182,144,26208,1.50093808630394,182,144,26208,1.2638888888888888,Large,403.0,118.0,0.50375,0.2213883677298311,top-center,426400,0.0614634146341463,Medium (5-15%),0.9876766534765404,0.39,0.3825,0.08630393996247655,0.6435272045028143,False,False,False,False,False,False,[],0,none
00000571.jpg,626,417,231,179,393,304,False,162,125,20250,1.501199040767386,162,125,20250,1.296,Large,312.0,241.5,0.4984025559105431,0.579136690647482,middle-center,261042,0.0775737237685889,Medium (5-15%),0.985977212971078,0.36900958466453676,0.3722044728434505,0.4292565947242206,0.2709832134292566,False,False,False,False,False,False,[],0,none
00002366.jpg,640,748,303,46,413,195,False,110,149,16390,0.8556149732620321,110,149,16390,0.738255033557047,Medium,358.0,120.5,0.559375,0.1610962566844919,top-center,478720,0.0342371323529411,Small (1-5%),0.9843843843843844,0.4734375,0.3546875,0.06149732620320856,0.7393048128342246,False,False,False,False,False,False,[],0,none
00002366.jpg,640,748,470,49,565,178,False,95,129,12255,0.8556149732620321,95,129,12255,0.7364341085271318,Medium,517.5,113.5,0.80859375,0.1517379679144385,top-right,478720,0.0255995153743315,Small (1-5%),0.9819711538461539,0.734375,0.1171875,0.06550802139037433,0.7620320855614974,False,False,False,False,False,False,[],0,none
00000565.jpg,1024,769,751,231,979,431,False,228,200,45600,1.3315994798439532,228,200,45600,1.14,Large,865.0,331.0,0.8447265625,0.4304291287386216,middle-right,787456,0.0579079973992197,Medium (5-15%),0.9906797888287818,0.7333984375,0.0439453125,0.30039011703511054,0.43953185955786733,False,True,False,False,True,False,['edge'],1,edge
00000565.jpg,1024,769,542,276,756,463,False,214,187,40018,1.3315994798439532,214,187,40018,1.1443850267379678,Large,649.0,369.5,0.6337890625,0.4804941482444733,middle-center,787456,0.05081934736671,Medium (5-15%),0.9900544285007422,0.529296875,0.26171875,0.3589076723016905,0.39791937581274384,False,False,False,False,False,False,[],0,none
00000565.jpg,1024,769,438,441,781,735,False,343,294,100842,1.3315994798439532,343,294,100842,1.1666666666666667,Very Large,609.5,588.0,0.59521484375,0.764629388816645,bottom-center,787456,0.1280604884590377,Medium (5-15%),0.9937130469057942,0.427734375,0.2373046875,0.5734720416124838,0.044213263979193757,False,False,False,True,True,False,['edge'],1,edge
00000565.jpg,1024,769,277,378,531,596,False,254,218,55372,1.3315994798439532,254,218,55372,1.165137614678899,Very Large,404.0,487.0,0.39453125,0.6332899869960988,middle-center,787456,0.0703175796488946,Medium (5-15%),0.9915301280329484,0.2705078125,0.4814453125,0.49154746423927176,0.22496749024707413,False,False,False,False,False,False,[],0,none
00000565.jpg,1024,769,1,219,337,553,False,336,334,112224,1.3315994798439532,336,334,112224,1.0059880239520955,Very Large,169.0,386.0,0.1650390625,0.5019505851755527,middle-left,787456,0.1425146293888166,Medium (5-15%),0.9940564241108996,0.0009765625,0.6708984375,0.2847854356306892,0.2808842652795839,True,False,False,False,True,False,['edge'],1,edge
00000203.jpg,667,1000,292,4,619,573,False,327,569,186063,0.667,327,569,186063,0.5746924428822495,Very Large,455.5,288.5,0.6829085457271364,0.2885,top-right,667000,0.2789550224887556,Large (15-30%),0.9952021822849807,0.43778110944527737,0.07196401799100449,0.004,0.427,False,False,True,False,True,True,"['edge', 'unusual_aspect']",2,"edge,unusual_aspect"
00000203.jpg,667,1000,96,124,382,611,False,286,487,139282,0.667,286,487,139282,0.5872689938398358,Very Large,239.0,367.5,0.3583208395802099,0.3675,middle-center,667000,0.2088185907046476,Large (15-30%),0.9944736391157822,0.14392803598200898,0.4272863568215892,0.124,0.389,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
00000203.jpg,667,1000,190,45,517,579,False,327,534,174618,0.667,327,534,174618,0.6123595505617978,Very Large,353.5,312.0,0.5299850074962519,0.312,top-center,667000,0.2617961019490255,Large (15-30%),0.9950877592888079,0.2848575712143928,0.22488755622188905,0.045,0.421,False,False,True,False,True,True,['edge'],1,edge
00002414.jpg,1400,933,584,128,1183,592,False,599,464,277936,1.5005359056806002,599,464,277936,1.290948275862069,Very Large,883.5,360.0,0.6310714285714286,0.3858520900321543,middle-center,1306200,0.2127821160618588,Large (15-30%),0.9961863799283154,0.41714285714285715,0.155,0.13719185423365488,0.3654876741693462,False,False,False,False,False,False,[],0,none
00003044.jpg,5184,3456,2185,646,2829,1134,False,644,488,314272,1.5,644,488,314272,1.319672131147541,Very Large,2507.0,890.0,0.4836033950617284,0.2575231481481481,top-center,17915904,0.0175415094878829,Small (1-5%),0.9964077931548326,0.4214891975308642,0.4542824074074074,0.1869212962962963,0.671875,False,False,False,False,False,False,[],0,none
00001653.jpg,1000,667,341,101,649,340,False,308,239,73612,1.4992503748125936,308,239,73612,1.288702928870293,Very Large,495.0,220.5,0.495,0.3305847076461769,middle-center,667000,0.1103628185907046,Medium (5-15%),0.9926105717367854,0.341,0.351,0.15142428785607195,0.49025487256371814,False,False,False,False,False,False,[],0,none
00000559.jpg,1024,682,470,198,639,329,False,169,131,22139,1.501466275659824,169,131,22139,1.2900763358778626,Large,554.5,263.5,0.54150390625,0.3863636363636363,middle-center,698368,0.0317010515945747,Small (1-5%),0.9865864527629233,0.458984375,0.3759765625,0.2903225806451613,0.5175953079178885,False,False,False,False,False,False,[],0,none
00000559.jpg,1024,682,580,144,728,259,False,148,115,17020,1.501466275659824,148,115,17020,1.2869565217391303,Medium,654.0,201.5,0.638671875,0.2954545454545454,top-center,698368,0.0243711052052785,Small (1-5%),0.9847257579264059,0.56640625,0.2890625,0.21114369501466276,0.6202346041055719,False,False,False,False,False,False,[],0,none
00000559.jpg,1024,682,380,160,507,259,False,127,99,12573,1.501466275659824,127,99,12573,1.2828282828282829,Medium,443.5,209.5,0.43310546875,0.3071847507331378,top-center,698368,0.0180034022177419,Small (1-5%),0.982265625,0.37109375,0.5048828125,0.23460410557184752,0.6202346041055719,False,False,False,False,False,False,[],0,none
00001647.jpg,800,533,403,49,624,220,False,221,171,37791,1.50093808630394,221,171,37791,1.2923976608187135,Large,513.5,134.5,0.641875,0.2523452157598499,top-center,426400,0.0886280487804878,Medium (5-15%),0.9897077309868008,0.50375,0.22,0.09193245778611632,0.5872420262664165,False,False,False,False,False,False,[],0,none
00002428.jpg,640,480,316,1,583,226,False,267,225,60075,1.3333333333333333,267,225,60075,1.1866666666666668,Very Large,449.5,113.5,0.70234375,0.2364583333333333,top-right,307200,0.195556640625,Large (15-30%),0.9918603883238674,0.49375,0.0890625,0.0020833333333333333,0.5291666666666667,False,False,True,False,True,True,['edge'],1,edge
00001121.jpg,334,519,147,27,213,148,False,66,121,7986,0.6435452793834296,66,121,7986,0.5454545454545454,Medium,180.0,87.5,0.5389221556886228,0.1685934489402697,top-center,173346,0.0460697102904018,Small (1-5%),0.9770002446782481,0.44011976047904194,0.36227544910179643,0.05202312138728324,0.7148362235067437,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
00001874.jpg,233,350,84,5,193,195,False,109,190,20710,0.6657142857142857,109,190,20710,0.5736842105263158,Large,138.5,100.0,0.5944206008583691,0.2857142857142857,top-center,81550,0.2539546290619252,Large (15-30%),0.985721085197525,0.3605150214592275,0.17167381974248927,0.014285714285714285,0.44285714285714284,False,False,True,False,True,True,"['edge', 'unusual_aspect']",2,"edge,unusual_aspect"
00001860.jpg,360,254,99,11,270,152,False,171,141,24111,1.4173228346456692,171,141,24111,1.2127659574468086,Large,184.5,81.5,0.5125,0.3208661417322834,top-center,91440,0.2636811023622047,Large (15-30%),0.9871847363249263,0.275,0.25,0.04330708661417323,0.4015748031496063,False,False,True,False,True,True,['edge'],1,edge
00001690.jpg,1470,980,641,145,969,399,False,328,254,83312,1.5,328,254,83312,1.2913385826771653,Very Large,805.0,272.0,0.5476190476190477,0.2775510204081632,top-center,1440600,0.0578314591142579,Medium (5-15%),0.9930508373562191,0.43605442176870746,0.3408163265306122,0.14795918367346939,0.5928571428571429,False,False,False,False,False,False,[],0,none
00001848.jpg,1300,947,480,81,770,327,False,290,246,71340,1.372756071805702,290,246,71340,1.1788617886178865,Very Large,625.0,204.0,0.4807692307692308,0.2154171066525871,top-center,1231100,0.057948176427585,Medium (5-15%),0.9925289035435536,0.36923076923076925,0.4076923076923077,0.08553326293558607,0.6546990496304118,False,False,False,False,False,False,[],0,none
00003087.jpg,960,444,744,121,949,238,False,205,117,23985,2.1621621621621623,205,117,23985,1.752136752136752,Large,846.5,179.5,0.8817708333333333,0.4042792792792792,middle-right,426240,0.0562711148648648,Medium (5-15%),0.9867121935165377,0.775,0.011458333333333333,0.2725225225225225,0.46396396396396394,False,True,False,False,True,False,"['edge', 'unusual_aspect']",2,"edge,unusual_aspect"
00002399.jpg,900,600,399,130,811,450,False,412,320,131840,1.5,412,320,131840,1.2875,Very Large,605.0,290.0,0.6722222222222223,0.4833333333333333,middle-right,540000,0.2441481481481481,Large (15-30%),0.9944709707104765,0.44333333333333336,0.09888888888888889,0.21666666666666667,0.25,False,False,False,False,False,False,[],0,none
00003093.jpg,1440,1800,267,521,681,1125,False,414,604,250056,0.8,414,604,250056,0.6854304635761589,Very Large,474.0,823.0,0.3291666666666666,0.4572222222222222,middle-left,2592000,0.0964722222222222,Medium (5-15%),0.995941451757443,0.18541666666666667,0.5270833333333333,0.28944444444444445,0.375,False,False,False,False,False,False,[],0,none
00003093.jpg,1440,1800,649,709,1211,1543,False,562,834,468708,0.8,562,834,468708,0.6738609112709832,Very Large,930.0,1126.0,0.6458333333333334,0.6255555555555555,middle-center,2592000,0.1808287037037037,Large (15-30%),0.9970283234596526,0.45069444444444445,0.15902777777777777,0.3938888888888889,0.14277777777777778,False,False,False,False,False,False,[],0,none
00003093.jpg,1440,1800,810,83,1436,993,False,626,910,569660,0.8,626,910,569660,0.6879120879120879,Very Large,1123.0,538.0,0.7798611111111111,0.2988888888888888,top-right,2592000,0.2197762345679012,Large (15-30%),0.9973091595369024,0.5625,0.002777777777777778,0.04611111111111111,0.4483333333333333,False,True,True,False,True,True,['edge'],1,edge
00001684.jpg,1001,1600,189,49,579,775,False,390,726,283140,0.625625,390,726,283140,0.5371900826446281,Very Large,384.0,412.0,0.3836163836163836,0.2575,top-center,1601600,0.1767857142857143,Large (15-30%),0.9960704573678045,0.1888111888111888,0.42157842157842157,0.030625,0.515625,False,False,True,False,True,True,"['edge', 'unusual_aspect']",2,"edge,unusual_aspect"
00001685.jpg,518,612,213,114,285,213,False,72,99,7128,0.8464052287581699,72,99,7128,0.7272727272727273,Medium,249.0,163.5,0.4806949806949807,0.267156862745098,top-center,317016,0.022484669543493,Small (1-5%),0.9764383561643836,0.4111969111969112,0.4498069498069498,0.18627450980392157,0.6519607843137255,False,False,False,False,False,False,[],0,none
00003092.jpg,236,354,83,58,126,131,False,43,73,3139,0.6666666666666666,43,73,3139,0.589041095890411,Small,104.5,94.5,0.4427966101694915,0.2669491525423729,top-center,83544,0.0375730154170257,Small (1-5%),0.9640663390663391,0.3516949152542373,0.4661016949152542,0.1638418079096045,0.6299435028248588,False,False,False,False,False,False,"['small', 'unusual_aspect']",2,"small,unusual_aspect"
00003086.jpg,626,417,390,100,548,223,False,158,123,19434,1.501199040767386,158,123,19434,1.2845528455284554,Medium,469.0,161.5,0.7492012779552716,0.3872901678657074,middle-right,261042,0.0744477900108028,Medium (5-15%),0.9856968959220938,0.6230031948881789,0.12460063897763578,0.23980815347721823,0.46522781774580335,False,False,False,False,False,False,[],0,none
00003086.jpg,626,417,98,129,234,232,False,136,103,14008,1.501199040767386,136,103,14008,1.3203883495145632,Medium,166.0,180.5,0.2651757188498402,0.4328537170263788,middle-left,261042,0.0536618628419947,Medium (5-15%),0.9831555306007861,0.15654952076677317,0.6261980830670927,0.30935251798561153,0.44364508393285373,False,False,False,False,False,False,[],0,none
00003086.jpg,626,417,249,116,398,232,False,149,116,17284,1.501199040767386,149,116,17284,1.2844827586206895,Medium,323.5,174.0,0.5167731629392971,0.4172661870503597,middle-center,261042,0.0662115674872242,Medium (5-15%),0.9848433048433048,0.3977635782747604,0.36421725239616615,0.27817745803357313,0.44364508393285373,False,False,False,False,False,False,[],0,none
00003086.jpg,626,417,471,165,626,290,False,155,125,19375,1.501199040767386,155,125,19375,1.24,Medium,548.5,227.5,0.8761980830670927,0.5455635491606715,middle-right,261042,0.0742217727415511,Medium (5-15%),0.9857041107041107,0.7523961661341853,0.0,0.39568345323741005,0.30455635491606714,False,True,False,False,True,False,['edge'],1,edge
00003086.jpg,626,417,4,166,140,274,False,136,108,14688,1.501199040767386,136,108,14688,1.2592592592592593,Medium,72.0,220.0,0.1150159744408945,0.5275779376498801,middle-left,261042,0.0562668076401498,Medium (5-15%),0.983593383780888,0.006389776357827476,0.7763578274760383,0.3980815347721823,0.34292565947242204,True,False,False,False,True,False,['edge'],1,edge
00001691.jpg,1280,720,828,28,1188,264,False,360,236,84960,1.7777777777777777,360,236,84960,1.5254237288135593,Very Large,1008.0,146.0,0.7875,0.2027777777777777,top-right,921600,0.0921875,Medium (5-15%),0.9930221957291631,0.646875,0.071875,0.03888888888888889,0.6333333333333333,False,False,True,False,True,False,['edge'],1,edge
00001691.jpg,1280,720,184,24,489,223,False,305,199,60695,1.7777777777777777,305,199,60695,1.5326633165829149,Very Large,336.5,123.5,0.262890625,0.1715277777777777,top-left,921600,0.0658582899305555,Medium (5-15%),0.9917483660130719,0.14375,0.61796875,0.03333333333333333,0.6902777777777778,False,False,True,False,True,False,['edge'],1,edge
00001861.jpg,1300,922,416,64,774,360,False,358,296,105968,1.4099783080260304,358,296,105968,1.2094594594594594,Very Large,595.0,212.0,0.4576923076923077,0.2299349240780911,top-center,1198600,0.0884098114466878,Medium (5-15%),0.9938568601521248,0.32,0.4046153846153846,0.06941431670281996,0.6095444685466378,False,False,False,False,False,False,[],0,none
00003051.jpg,600,400,163,32,408,222,False,245,190,46550,1.5,245,190,46550,1.2894736842105263,Large,285.5,127.0,0.4758333333333333,0.3175,top-center,240000,0.1939583333333333,Large (15-30%),0.9907206401906951,0.27166666666666667,0.32,0.08,0.445,False,False,False,False,False,False,[],0,none
00001646.jpg,680,1024,256,85,392,323,False,136,238,32368,0.6640625,136,238,32368,0.5714285714285714,Large,324.0,204.0,0.4764705882352941,0.19921875,top-center,696320,0.046484375,Small (1-5%),0.9885471703875638,0.3764705882352941,0.4235294117647059,0.0830078125,0.6845703125,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
00000558.jpg,622,415,161,207,230,261,False,69,54,3726,1.4987951807228916,69,54,3726,1.2777777777777777,Small,195.5,234.0,0.3143086816720257,0.563855421686747,middle-left,258130,0.014434587223492,Small (1-5%),0.9677922077922078,0.25884244372990356,0.6302250803858521,0.4987951807228916,0.3710843373493976,False,False,False,False,False,False,['small'],1,small
00000558.jpg,622,415,480,222,543,272,False,63,50,3150,1.4987951807228916,63,50,3150,1.26,Small,511.5,247.0,0.822347266881029,0.5951807228915663,middle-right,258130,0.0122031534498121,Small (1-5%),0.9650735294117647,0.7717041800643086,0.1270096463022508,0.5349397590361445,0.344578313253012,False,False,False,False,False,False,['small'],1,small
00001120.jpg,612,408,128,14,543,343,False,415,329,136535,1.5,415,329,136535,1.2613981762917934,Very Large,335.5,178.5,0.548202614379085,0.4375,middle-center,249696,0.5468049147763681,Very Large (>30%),0.9945731351981352,0.20915032679738563,0.11274509803921569,0.03431372549019608,0.15931372549019607,False,False,True,False,True,True,['edge'],1,edge
00002429.jpg,650,667,95,22,514,522,False,419,500,209500,0.974512743628186,419,500,209500,0.838,Very Large,304.5,272.0,0.4684615384615385,0.4077961019490255,middle-center,433550,0.4832199284972898,Very Large (>30%),0.9956277920349776,0.14615384615384616,0.20923076923076922,0.03298350824587706,0.21739130434782608,False,False,True,False,True,True,['edge'],1,edge
00001652.jpg,781,1024,331,82,418,215,False,87,133,11571,0.7626953125,87,133,11571,0.6541353383458647,Medium,374.5,148.5,0.4795134443021767,0.14501953125,top-center,799744,0.0144683798815621,Small (1-5%),0.9812584803256446,0.4238156209987196,0.4647887323943662,0.080078125,0.7900390625,False,False,False,False,False,False,[],0,none
00003045.jpg,700,466,390,107,550,230,False,160,123,19680,1.502145922746781,160,123,19680,1.3008130081300813,Medium,470.0,168.5,0.6714285714285714,0.361587982832618,middle-right,326200,0.060331085223789,Medium (5-15%),0.9857743939090363,0.5571428571428572,0.21428571428571427,0.2296137339055794,0.5064377682403434,False,False,False,False,False,False,[],0,none
00000564.jpg,1300,957,223,192,597,513,False,374,321,120054,1.3584117032392895,374,321,120054,1.165109034267913,Very Large,410.0,352.5,0.3153846153846154,0.3683385579937304,middle-left,1244100,0.096498673740053,Medium (5-15%),0.9942360248447205,0.17153846153846153,0.5407692307692308,0.2006269592476489,0.46394984326018807,False,False,False,False,False,False,[],0,none
00000564.jpg,1300,957,447,94,875,461,False,428,367,157076,1.3584117032392895,428,367,157076,1.1662125340599454,Very Large,661.0,277.5,0.5084615384615384,0.2899686520376175,top-center,1244100,0.1262567317739731,Medium (5-15%),0.9949579406101146,0.34384615384615386,0.3269230769230769,0.09822361546499478,0.5182863113897597,False,False,False,False,False,False,[],0,none
00000564.jpg,1300,957,715,96,1132,454,False,417,358,149286,1.3584117032392895,417,358,149286,1.164804469273743,Very Large,923.5,275.0,0.7103846153846154,0.2873563218390804,top-right,1244100,0.1199951772365565,Medium (5-15%),0.9948288040943077,0.55,0.12923076923076923,0.10031347962382445,0.5256008359456635,False,False,False,False,False,False,[],0,none
00000564.jpg,1300,957,1,155,247,484,False,246,329,80934,1.3584117032392895,246,329,80934,0.7477203647416414,Very Large,124.0,319.5,0.0953846153846153,0.3338557993730408,middle-left,1244100,0.0650542560887388,Medium (5-15%),0.9929333824070666,0.0007692307692307692,0.81,0.1619644723092999,0.4942528735632184,True,False,False,False,True,False,['edge'],1,edge
00000564.jpg,1300,957,1031,361,1296,742,False,265,381,100965,1.3584117032392895,265,381,100965,0.6955380577427821,Very Large,1163.5,551.5,0.895,0.5762800417972832,middle-right,1244100,0.081155051844707,Medium (5-15%),0.9936326418139589,0.7930769230769231,0.003076923076923077,0.3772204806687565,0.22466039707419017,False,True,False,False,True,False,['edge'],1,edge
00002373.jpg,682,1024,311,103,412,279,False,101,176,17776,0.666015625,101,176,17776,0.5738636363636364,Medium,361.5,191.0,0.5300586510263929,0.1865234375,top-center,698368,0.025453629032258,Small (1-5%),0.9846017503046416,0.4560117302052786,0.39589442815249265,0.1005859375,0.7275390625,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
00002415.jpg,500,280,121,1,499,259,False,378,258,97524,1.7857142857142858,378,258,97524,1.4651162790697674,Very Large,310.0,130.0,0.62,0.4642857142857143,middle-center,140000,0.6966,Very Large (>30%),0.9935106610568352,0.242,0.002,0.0035714285714285713,0.075,False,True,True,False,True,True,['edge'],1,edge
00001108.jpg,600,419,181,11,312,117,False,131,106,13886,1.431980906921241,131,106,13886,1.2358490566037736,Medium,246.5,64.0,0.4108333333333333,0.152744630071599,top-center,251400,0.0552346857597454,Medium (5-15%),0.9831492495043896,0.3016666666666667,0.48,0.026252983293556086,0.720763723150358,False,False,True,False,True,False,['edge'],1,edge
00002367.jpg,700,350,81,2,563,271,False,482,269,129658,2.0,482,269,129658,1.79182156133829,Very Large,322.0,136.5,0.46,0.39,middle-center,245000,0.5292163265306122,Very Large (>30%),0.9942335710451653,0.11571428571428571,0.1957142857142857,0.005714285714285714,0.2257142857142857,False,False,True,False,True,True,"['edge', 'unusual_aspect']",2,"edge,unusual_aspect"
00002830.jpg,829,1200,95,326,182,471,False,87,145,12615,0.6908333333333333,87,145,12615,0.6,Medium,138.5,398.5,0.1670687575392038,0.3320833333333333,middle-left,994800,0.0126809408926417,Small (1-5%),0.9818648816936488,0.11459589867310012,0.7804583835946924,0.27166666666666667,0.6075,False,False,False,False,False,False,[],0,none
00002830.jpg,829,1200,414,119,506,271,False,92,152,13984,0.6908333333333333,92,152,13984,0.6052631578947368,Medium,460.0,195.0,0.5548854041013269,0.1625,top-center,994800,0.0140570969039002,Small (1-5%),0.9827816431231992,0.49939686369119424,0.3896260554885404,0.09916666666666667,0.7741666666666667,False,False,False,False,False,False,[],0,none
00002830.jpg,829,1200,354,272,434,405,False,80,133,10640,0.6908333333333333,80,133,10640,0.6015037593984962,Medium,394.0,338.5,0.4752714113389626,0.2820833333333333,top-center,994800,0.0106956172094893,Small (1-5%),0.9802837663534181,0.4270205066344994,0.4764776839565742,0.22666666666666666,0.6625,False,False,False,False,False,False,[],0,none
00002830.jpg,829,1200,535,471,643,652,False,108,181,19548,0.6908333333333333,108,181,19548,0.5966850828729282,Medium,589.0,561.5,0.7104945717732207,0.4679166666666666,middle-right,994800,0.0196501809408926,Small (1-5%),0.985381590886178,0.6453558504221955,0.2243667068757539,0.3925,0.45666666666666667,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
00002830.jpg,829,1200,522,156,610,305,False,88,149,13112,0.6908333333333333,88,149,13112,0.5906040268456376,Medium,566.0,230.5,0.6827503015681544,0.1920833333333333,top-right,994800,0.0131805388017692,Small (1-5%),0.9821722846441947,0.6296743063932448,0.26417370325693607,0.13,0.7458333333333333,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
00000941.jpg,900,600,314,108,523,270,False,209,162,33858,1.5,209,162,33858,1.2901234567901234,Large,418.5,189.0,0.465,0.315,top-center,540000,0.0627,Medium (5-15%),0.9891323400525854,0.3488888888888889,0.41888888888888887,0.18,0.55,False,False,False,False,False,False,[],0,none
00001487.jpg,400,620,158,52,241,203,False,83,151,12533,0.6451612903225806,83,151,12533,0.5496688741721855,Medium,199.5,127.5,0.49875,0.2056451612903226,top-center,248000,0.0505362903225806,Medium (5-15%),0.9815946115288221,0.395,0.3975,0.08387096774193549,0.6725806451612903,False,False,False,False,False,False,['unusual_aspect'],1,unusual_aspect
