image_name,width,height,x0,y0,x1,y1,out_of_bounds,bbox_width,bbox_height,bbox_area,image_aspect_ratio,face_width,face_height,face_area,face_aspect_ratio,face_size_category,face_center_x,face_center_y,face_center_x_norm,face_center_y_norm,position_category,image_area,face_to_image_ratio,face_ratio_category
00000559.jpg,1024,682,470,198,639,329,False,169,131,22139,1.501466275659824,169,131,22139,1.2900763358778626,Large,554.5,263.5,0.54150390625,0.38636363636363635,middle-center,698368,0.03170105159457478,Small (1-5%)
00000559.jpg,1024,682,580,144,728,259,False,148,115,17020,1.501466275659824,148,115,17020,1.2869565217391303,Medium,654.0,201.5,0.638671875,0.29545454545454547,top-center,698368,0.024371105205278593,Small (1-5%)
00000559.jpg,1024,682,380,160,507,259,False,127,99,12573,1.501466275659824,127,99,12573,1.2828282828282829,Medium,443.5,209.5,0.43310546875,0.30718475073313783,top-center,698368,0.018003402217741934,Small (1-5%)
00001647.jpg,800,533,403,49,624,220,False,221,171,37791,1.5009380863039399,221,171,37791,1.2923976608187135,Large,513.5,134.5,0.641875,0.2523452157598499,top-center,426400,0.0886280487804878,Medium (5-15%)
00002428.jpg,640,480,316,1,583,226,False,267,225,60075,1.3333333333333333,267,225,60075,1.1866666666666668,Very Large,449.5,113.5,0.70234375,0.23645833333333333,top-right,307200,0.195556640625,Large (15-30%)
00001121.jpg,334,519,147,27,213,148,False,66,121,7986,0.6435452793834296,66,121,7986,0.5454545454545454,Medium,180.0,87.5,0.5389221556886228,0.16859344894026976,top-center,173346,0.046069710290401855,Small (1-5%)
00001874.jpg,233,350,84,5,193,195,False,109,190,20710,0.6657142857142857,109,190,20710,0.5736842105263158,Large,138.5,100.0,0.5944206008583691,0.2857142857142857,top-center,81550,0.2539546290619252,Large (15-30%)
00001860.jpg,360,254,99,11,270,152,False,171,141,24111,1.4173228346456692,171,141,24111,1.2127659574468086,Large,184.5,81.5,0.5125,0.32086614173228345,top-center,91440,0.2636811023622047,Large (15-30%)
00001690.jpg,1470,980,641,145,969,399,False,328,254,83312,1.5,328,254,83312,1.2913385826771653,Very Large,805.0,272.0,0.5476190476190477,0.27755102040816326,top-center,1440600,0.057831459114257945,Medium (5-15%)
00001848.jpg,1300,947,480,81,770,327,False,290,246,71340,1.3727560718057021,290,246,71340,1.1788617886178863,Very Large,625.0,204.0,0.4807692307692308,0.21541710665258712,top-center,1231100,0.05794817642758509,Medium (5-15%)
00003087.jpg,960,444,744,121,949,238,False,205,117,23985,2.1621621621621623,205,117,23985,1.7521367521367521,Large,846.5,179.5,0.8817708333333333,0.40427927927927926,middle-right,426240,0.056271114864864864,Medium (5-15%)
00002399.jpg,900,600,399,130,811,450,False,412,320,131840,1.5,412,320,131840,1.2875,Very Large,605.0,290.0,0.6722222222222223,0.48333333333333334,middle-right,540000,0.24414814814814814,Large (15-30%)
00003093.jpg,1440,1800,267,521,681,1125,False,414,604,250056,0.8,414,604,250056,0.6854304635761589,Very Large,474.0,823.0,0.32916666666666666,0.4572222222222222,middle-left,2592000,0.09647222222222222,Medium (5-15%)
00003093.jpg,1440,1800,649,709,1211,1543,False,562,834,468708,0.8,562,834,468708,0.6738609112709832,Very Large,930.0,1126.0,0.6458333333333334,0.6255555555555555,middle-center,2592000,0.1808287037037037,Large (15-30%)
00003093.jpg,1440,1800,810,83,1436,993,False,626,910,569660,0.8,626,910,569660,0.6879120879120879,Very Large,1123.0,538.0,0.7798611111111111,0.29888888888888887,top-right,2592000,0.21977623456790124,Large (15-30%)
00001684.jpg,1001,1600,189,49,579,775,False,390,726,283140,0.625625,390,726,283140,0.5371900826446281,Very Large,384.0,412.0,0.3836163836163836,0.2575,top-center,1601600,0.1767857142857143,Large (15-30%)
00001685.jpg,518,612,213,114,285,213,False,72,99,7128,0.8464052287581699,72,99,7128,0.7272727272727273,Medium,249.0,163.5,0.4806949806949807,0.26715686274509803,top-center,317016,0.022484669543493072,Small (1-5%)
00003092.jpg,236,354,83,58,126,131,False,43,73,3139,0.6666666666666666,43,73,3139,0.589041095890411,Small,104.5,94.5,0.4427966101694915,0.2669491525423729,top-center,83544,0.037573015417025755,Small (1-5%)
00003086.jpg,626,417,390,100,548,223,False,158,123,19434,1.501199040767386,158,123,19434,1.2845528455284554,Medium,469.0,161.5,0.7492012779552716,0.3872901678657074,middle-right,261042,0.07444779001080286,Medium (5-15%)
00003086.jpg,626,417,98,129,234,232,False,136,103,14008,1.501199040767386,136,103,14008,1.3203883495145632,Medium,166.0,180.5,0.26517571884984026,0.43285371702637887,middle-left,261042,0.05366186284199478,Medium (5-15%)
00003086.jpg,626,417,249,116,398,232,False,149,116,17284,1.501199040767386,149,116,17284,1.2844827586206897,Medium,323.5,174.0,0.5167731629392971,0.4172661870503597,middle-center,261042,0.06621156748722427,Medium (5-15%)
00003086.jpg,626,417,471,165,626,290,False,155,125,19375,1.501199040767386,155,125,19375,1.24,Medium,548.5,227.5,0.8761980830670927,0.5455635491606715,middle-right,261042,0.07422177274155117,Medium (5-15%)
00003086.jpg,626,417,4,166,140,274,False,136,108,14688,1.501199040767386,136,108,14688,1.2592592592592593,Medium,72.0,220.0,0.11501597444089456,0.5275779376498801,middle-left,261042,0.05626680764014986,Medium (5-15%)
00001691.jpg,1280,720,828,28,1188,264,False,360,236,84960,1.7777777777777777,360,236,84960,1.5254237288135593,Very Large,1008.0,146.0,0.7875,0.20277777777777778,top-right,921600,0.0921875,Medium (5-15%)
00001691.jpg,1280,720,184,24,489,223,False,305,199,60695,1.7777777777777777,305,199,60695,1.5326633165829147,Very Large,336.5,123.5,0.262890625,0.17152777777777778,top-left,921600,0.06585828993055555,Medium (5-15%)
00001861.jpg,1300,922,416,64,774,360,False,358,296,105968,1.4099783080260304,358,296,105968,1.2094594594594594,Very Large,595.0,212.0,0.4576923076923077,0.2299349240780911,top-center,1198600,0.0884098114466878,Medium (5-15%)
00003051.jpg,600,400,163,32,408,222,False,245,190,46550,1.5,245,190,46550,1.2894736842105263,Large,285.5,127.0,0.47583333333333333,0.3175,top-center,240000,0.19395833333333334,Large (15-30%)
00001646.jpg,680,1024,256,85,392,323,False,136,238,32368,0.6640625,136,238,32368,0.5714285714285714,Large,324.0,204.0,0.4764705882352941,0.19921875,top-center,696320,0.046484375,Small (1-5%)
00000558.jpg,622,415,161,207,230,261,False,69,54,3726,1.4987951807228916,69,54,3726,1.2777777777777777,Small,195.5,234.0,0.31430868167202575,0.563855421686747,middle-left,258130,0.01443458722349204,Small (1-5%)
00000558.jpg,622,415,480,222,543,272,False,63,50,3150,1.4987951807228916,63,50,3150,1.26,Small,511.5,247.0,0.822347266881029,0.5951807228915663,middle-right,258130,0.01220315344981211,Small (1-5%)
00001120.jpg,612,408,128,14,543,343,False,415,329,136535,1.5,415,329,136535,1.2613981762917934,Very Large,335.5,178.5,0.548202614379085,0.4375,middle-center,249696,0.5468049147763681,Very Large (>30%)
00002429.jpg,650,667,95,22,514,522,False,419,500,209500,0.974512743628186,419,500,209500,0.838,Very Large,304.5,272.0,0.4684615384615385,0.4077961019490255,middle-center,433550,0.48321992849728984,Very Large (>30%)
00001652.jpg,781,1024,331,82,418,215,False,87,133,11571,0.7626953125,87,133,11571,0.6541353383458647,Medium,374.5,148.5,0.4795134443021767,0.14501953125,top-center,799744,0.0144683798815621,Small (1-5%)
00003045.jpg,700,466,390,107,550,230,False,160,123,19680,1.502145922746781,160,123,19680,1.3008130081300813,Medium,470.0,168.5,0.6714285714285714,0.361587982832618,middle-right,326200,0.060331085223789084,Medium (5-15%)
00000564.jpg,1300,957,223,192,597,513,False,374,321,120054,1.3584117032392895,374,321,120054,1.1651090342679127,Very Large,410.0,352.5,0.3153846153846154,0.3683385579937304,middle-left,1244100,0.09649867374005305,Medium (5-15%)
00000564.jpg,1300,957,447,94,875,461,False,428,367,157076,1.3584117032392895,428,367,157076,1.1662125340599454,Very Large,661.0,277.5,0.5084615384615384,0.28996865203761757,top-center,1244100,0.12625673177397315,Medium (5-15%)
00000564.jpg,1300,957,715,96,1132,454,False,417,358,149286,1.3584117032392895,417,358,149286,1.164804469273743,Very Large,923.5,275.0,0.7103846153846154,0.28735632183908044,top-right,1244100,0.11999517723655655,Medium (5-15%)
00000564.jpg,1300,957,1,155,247,484,False,246,329,80934,1.3584117032392895,246,329,80934,0.7477203647416414,Very Large,124.0,319.5,0.09538461538461539,0.3338557993730408,middle-left,1244100,0.06505425608873884,Medium (5-15%)
00000564.jpg,1300,957,1031,361,1296,742,False,265,381,100965,1.3584117032392895,265,381,100965,0.6955380577427821,Very Large,1163.5,551.5,0.895,0.5762800417972832,middle-right,1244100,0.08115505184470702,Medium (5-15%)
00002373.jpg,682,1024,311,103,412,279,False,101,176,17776,0.666015625,101,176,17776,0.5738636363636364,Medium,361.5,191.0,0.5300586510263929,0.1865234375,top-center,698368,0.025453629032258066,Small (1-5%)
00002415.jpg,500,280,121,1,499,259,False,378,258,97524,1.7857142857142858,378,258,97524,1.4651162790697674,Very Large,310.0,130.0,0.62,0.4642857142857143,middle-center,140000,0.6966,Very Large (>30%)
00001108.jpg,600,419,181,11,312,117,False,131,106,13886,1.431980906921241,131,106,13886,1.2358490566037736,Medium,246.5,64.0,0.41083333333333333,0.15274463007159905,top-center,251400,0.055234685759745425,Medium (5-15%)
00002367.jpg,700,350,81,2,563,271,False,482,269,129658,2.0,482,269,129658,1.79182156133829,Very Large,322.0,136.5,0.46,0.39,middle-center,245000,0.5292163265306122,Very Large (>30%)
00002830.jpg,829,1200,95,326,182,471,False,87,145,12615,0.6908333333333333,87,145,12615,0.6,Medium,138.5,398.5,0.16706875753920386,0.33208333333333334,middle-left,994800,0.012680940892641736,Small (1-5%)
00002830.jpg,829,1200,414,119,506,271,False,92,152,13984,0.6908333333333333,92,152,13984,0.6052631578947368,Medium,460.0,195.0,0.5548854041013269,0.1625,top-center,994800,0.01405709690390028,Small (1-5%)
00002830.jpg,829,1200,354,272,434,405,False,80,133,10640,0.6908333333333333,80,133,10640,0.6015037593984962,Medium,394.0,338.5,0.4752714113389626,0.28208333333333335,top-center,994800,0.010695617209489345,Small (1-5%)
00002830.jpg,829,1200,535,471,643,652,False,108,181,19548,0.6908333333333333,108,181,19548,0.5966850828729282,Medium,589.0,561.5,0.7104945717732207,0.46791666666666665,middle-right,994800,0.01965018094089264,Small (1-5%)
00002830.jpg,829,1200,522,156,610,305,False,88,149,13112,0.6908333333333333,88,149,13112,0.5906040268456376,Medium,566.0,230.5,0.6827503015681544,0.19208333333333333,top-right,994800,0.0131805388017692,Small (1-5%)
00000941.jpg,900,600,314,108,523,270,False,209,162,33858,1.5,209,162,33858,1.2901234567901234,Large,418.5,189.0,0.465,0.315,top-center,540000,0.0627,Medium (5-15%)
00001487.jpg,400,620,158,52,241,203,False,83,151,12533,0.6451612903225806,83,151,12533,0.5496688741721855,Medium,199.5,127.5,0.49875,0.2056451612903226,top-center,248000,0.05053629032258065,Medium (5-15%)
00000799.jpg,1300,957,185,29,494,299,False,309,270,83430,1.3584117032392895,309,270,83430,1.1444444444444444,Very Large,339.5,164.0,0.2611538461538462,0.17136886102403343,top-left,1244100,0.06706052568121533,Medium (5-15%)
00000955.jpg,1000,1620,218,207,519,774,False,301,567,170667,0.6172839506172839,301,567,170667,0.5308641975308642,Very Large,368.5,490.5,0.3685,0.30277777777777776,top-center,1620000,0.10535,Medium (5-15%)
00001493.jpg,1500,964,579,68,935,341,False,356,273,97188,1.5560165975103735,356,273,97188,1.304029304029304,Very Large,757.0,204.5,0.5046666666666667,0.2121369294605809,top-center,1446000,0.06721161825726141,Medium (5-15%)
00003284.jpg,612,408,387,158,520,262,False,133,104,13832,1.5,133,104,13832,1.2788461538461537,Medium,453.5,210.0,0.7410130718954249,0.5147058823529411,middle-right,249696,0.05539536075868256,Medium (5-15%)
00003284.jpg,612,408,179,86,309,188,False,130,102,13260,1.5,130,102,13260,1.2745098039215685,Medium,244.0,137.0,0.39869281045751637,0.33578431372549017,middle-center,249696,0.05310457516339869,Medium (5-15%)
00000969.jpg,853,1000,388,128,538,333,False,150,205,30750,0.853,150,205,30750,0.7317073170731707,Large,463.0,230.5,0.5427901524032825,0.2305,top-center,853000,0.03604923798358734,Small (1-5%)
00000982.jpg,533,849,256,145,314,253,False,58,108,6264,0.6277974087161367,58,108,6264,0.5370370370370371,Medium,285.0,199.0,0.5347091932457786,0.23439340400471143,top-center,452517,0.013842573870152945,Small (1-5%)
00003247.jpg,800,533,332,123,499,253,False,167,130,21710,1.5009380863039399,167,130,21710,1.2846153846153847,Large,415.5,188.0,0.519375,0.3527204502814259,middle-center,426400,0.05091463414634146,Medium (5-15%)
00000996.jpg,1067,1700,308,169,508,540,False,200,371,74200,0.6276470588235294,200,371,74200,0.5390835579514824,Very Large,408.0,354.5,0.3823805060918463,0.20852941176470588,top-center,1813900,0.040906334417553335,Small (1-5%)
00000996.jpg,1067,1700,493,231,672,564,False,179,333,59607,0.6276470588235294,179,333,59607,0.5375375375375375,Very Large,582.5,397.5,0.5459231490159325,0.2338235294117647,top-center,1813900,0.03286123821599868,Small (1-5%)
00001450.jpg,850,1280,288,354,486,694,False,198,340,67320,0.6640625,198,340,67320,0.5823529411764706,Very Large,387.0,524.0,0.45529411764705885,0.409375,middle-center,1088000,0.061875,Medium (5-15%)
00002617.jpg,1800,1200,1123,368,1508,666,False,385,298,114730,1.5,385,298,114730,1.2919463087248322,Very Large,1315.5,517.0,0.7308333333333333,0.43083333333333335,middle-right,2160000,0.05311574074074074,Medium (5-15%)
00002171.jpg,830,430,321,2,783,281,False,462,279,128898,1.930232558139535,462,279,128898,1.6559139784946237,Very Large,552.0,141.5,0.6650602409638554,0.32906976744186045,top-center,356900,0.3611599887923788,Very Large (>30%)
00000772.jpg,600,475,123,51,246,164,False,123,113,13899,1.263157894736842,123,113,13899,1.0884955752212389,Medium,184.5,107.5,0.3075,0.22631578947368422,top-left,285000,0.04876842105263158,Small (1-5%)
00002165.jpg,2760,1890,815,1,2020,915,False,1205,914,1101370,1.4603174603174602,1205,914,1101370,1.3183807439824946,Very Large,1417.5,458.0,0.5135869565217391,0.24232804232804234,top-center,5216400,0.2111360325128441,Large (15-30%)
00002603.jpg,840,473,596,271,696,337,False,100,66,6600,1.7758985200845665,100,66,6600,1.5151515151515151,Medium,646.0,304.0,0.7690476190476191,0.642706131078224,middle-right,397320,0.016611295681063124,Small (1-5%)
00002603.jpg,840,473,330,28,409,80,False,79,52,4108,1.7758985200845665,79,52,4108,1.5192307692307692,Small,369.5,54.0,0.4398809523809524,0.11416490486257928,top-center,397320,0.010339273129970804,Small (1-5%)
00002603.jpg,840,473,138,300,213,348,False,75,48,3600,1.7758985200845665,75,48,3600,1.5625,Small,175.5,324.0,0.20892857142857144,0.6849894291754757,bottom-left,397320,0.009060706735125339,Tiny (<1%)
00001295.jpg,749,937,128,235,215,361,False,87,126,10962,0.7993596584845251,87,126,10962,0.6904761904761905,Medium,171.5,298.0,0.22897196261682243,0.31803628601921025,top-left,701813,0.015619545377472347,Small (1-5%)
00001295.jpg,749,937,21,264,100,378,False,79,114,9006,0.7993596584845251,79,114,9006,0.6929824561403509,Medium,60.5,321.0,0.08077436582109479,0.3425827107790822,middle-left,701813,0.01283247816726108,Small (1-5%)
00001295.jpg,749,937,248,185,328,301,False,80,116,9280,0.7993596584845251,80,116,9280,0.6896551724137931,Medium,288.0,243.0,0.38451268357810414,0.25933831376734257,top-center,701813,0.013222895557648547,Small (1-5%)
00001295.jpg,749,937,494,176,583,308,False,89,132,11748,0.7993596584845251,89,132,11748,0.6742424242424242,Medium,538.5,242.0,0.7189586114819759,0.25827107790821774,top-right,701813,0.01673950183310939,Small (1-5%)
00001295.jpg,749,937,355,233,446,365,False,91,132,12012,0.7993596584845251,91,132,12012,0.6893939393939394,Medium,400.5,299.0,0.534712950600801,0.31910352187833513,top-center,701813,0.0171156704136287,Small (1-5%)
00002944.jpg,533,800,217,161,349,392,False,132,231,30492,0.66625,132,231,30492,0.5714285714285714,Large,283.0,276.5,0.5309568480300187,0.345625,middle-center,426400,0.07151031894934334,Medium (5-15%)
00003482.jpg,236,157,88,48,133,83,False,45,35,1575,1.5031847133757963,45,35,1575,1.2857142857142858,Small,110.5,65.5,0.4682203389830508,0.4171974522292994,middle-center,37052,0.042507826837957466,Small (1-5%)
00000835.jpg,2946,1960,1827,136,2344,537,False,517,401,207317,1.5030612244897958,517,401,207317,1.2892768079800498,Very Large,2085.5,336.5,0.707909029192125,0.17168367346938776,top-right,5774160,0.03590427005832883,Small (1-5%)
00003496.jpg,235,307,74,26,105,74,False,31,48,1488,0.7654723127035831,31,48,1488,0.6458333333333334,Small,89.5,50.0,0.38085106382978723,0.16286644951140064,top-center,72145,0.02062512994663525,Small (1-5%)
00002788.jpg,735,1000,218,131,459,504,False,241,373,89893,0.735,241,373,89893,0.646112600536193,Very Large,338.5,317.5,0.4605442176870748,0.3175,top-center,735000,0.12230340136054421,Medium (5-15%)
00001281.jpg,1300,957,355,98,691,386,False,336,288,96768,1.3584117032392895,336,288,96768,1.1666666666666667,Very Large,523.0,242.0,0.4023076923076923,0.25287356321839083,top-center,1244100,0.07778152881601158,Medium (5-15%)
00002978.jpg,427,640,148,29,318,319,False,170,290,49300,0.6671875,170,290,49300,0.5862068965517241,Large,233.0,174.0,0.5456674473067916,0.271875,top-center,273280,0.18040105386416863,Large (15-30%)
00000809.jpg,2000,1333,813,216,1231,540,False,418,324,135432,1.5003750937734435,418,324,135432,1.2901234567901234,Very Large,1022.0,378.0,0.511,0.2835708927231808,top-center,2666000,0.05079969992498125,Medium (5-15%)
00002987.jpg,960,444,386,56,853,302,False,467,246,114882,2.1621621621621623,467,246,114882,1.8983739837398375,Very Large,619.5,179.0,0.6453125,0.40315315315315314,middle-center,426240,0.2695242117117117,Large (15-30%)
00001530.jpg,467,635,153,1,284,184,False,131,183,23973,0.7354330708661417,131,183,23973,0.7158469945355191,Large,218.5,92.5,0.4678800856531049,0.14566929133858267,top-center,296545,0.08084101906961844,Medium (5-15%)
00003327.jpg,612,413,219,121,295,182,False,76,61,4636,1.4818401937046004,76,61,4636,1.2459016393442623,Small,257.0,151.5,0.4199346405228758,0.3668280871670702,middle-center,252756,0.01834179999683489,Small (1-5%)
00003333.jpg,255,340,81,66,125,134,False,44,68,2992,0.75,44,68,2992,0.6470588235294118,Small,103.0,100.0,0.403921568627451,0.29411764705882354,top-center,86700,0.034509803921568626,Small (1-5%)
00002993.jpg,1500,1500,793,326,1035,608,False,242,282,68244,1.0,242,282,68244,0.8581560283687943,Very Large,914.0,467.0,0.6093333333333333,0.31133333333333335,top-center,2250000,0.030330666666666665,Small (1-5%)
00000174.jpg,1500,1125,31,202,616,712,False,585,510,298350,1.3333333333333333,585,510,298350,1.1470588235294117,Very Large,323.5,457.0,0.21566666666666667,0.4062222222222222,middle-left,1687500,0.1768,Large (15-30%)
00000174.jpg,1500,1125,888,201,1486,722,False,598,521,311558,1.3333333333333333,598,521,311558,1.1477927063339732,Very Large,1187.0,461.5,0.7913333333333333,0.4102222222222222,middle-right,1687500,0.18462696296296296,Large (15-30%)
00002763.jpg,605,756,287,107,344,189,False,57,82,4674,0.8002645502645502,57,82,4674,0.6951219512195121,Small,315.5,148.0,0.5214876033057851,0.19576719576719576,top-center,457380,0.010219073855437492,Small (1-5%)
00002763.jpg,605,756,130,306,190,392,False,60,86,5160,0.8002645502645502,60,86,5160,0.6976744186046512,Medium,160.0,349.0,0.2644628099173554,0.46164021164021163,middle-left,457380,0.011281647645284009,Small (1-5%)
00002005.jpg,512,512,208,1,312,94,False,104,93,9672,1.0,104,93,9672,1.118279569892473,Medium,260.0,47.5,0.5078125,0.0927734375,top-center,262144,0.036895751953125,Small (1-5%)
00000612.jpg,900,601,284,183,464,323,False,180,140,25200,1.497504159733777,180,140,25200,1.2857142857142858,Large,374.0,253.0,0.41555555555555557,0.4209650582362729,middle-center,540900,0.04658901830282862,Small (1-5%)
00000612.jpg,900,601,138,159,326,305,False,188,146,27448,1.497504159733777,188,146,27448,1.2876712328767124,Large,232.0,232.0,0.2577777777777778,0.3860232945091514,middle-left,540900,0.050745054538731744,Medium (5-15%)
00000612.jpg,900,601,463,156,655,309,False,192,153,29376,1.497504159733777,192,153,29376,1.2549019607843137,Large,559.0,232.5,0.6211111111111111,0.38685524126455906,middle-center,540900,0.054309484193011646,Medium (5-15%)
00002011.jpg,1600,1068,463,100,790,360,False,327,260,85020,1.4981273408239701,327,260,85020,1.2576923076923077,Very Large,626.5,230.0,0.3915625,0.2153558052434457,top-center,1708800,0.04975421348314607,Small (1-5%)
00002777.jpg,1024,683,379,131,715,392,False,336,261,87696,1.499267935578331,336,261,87696,1.2873563218390804,Very Large,547.0,261.5,0.5341796875,0.3828696925329429,middle-center,699392,0.12538890922401172,Medium (5-15%)
00001929.jpg,600,900,126,46,288,328,False,162,282,45684,0.6666666666666666,162,282,45684,0.574468085106383,Large,207.0,187.0,0.345,0.20777777777777778,top-center,540000,0.0846,Medium (5-15%)
00001097.jpg,1300,957,413,96,679,328,False,266,232,61712,1.3584117032392895,266,232,61712,1.146551724137931,Very Large,546.0,212.0,0.42,0.22152560083594566,top-center,1244100,0.04960372960372961,Small (1-5%)
00001083.jpg,673,1024,241,77,548,620,False,307,543,166701,0.6572265625,307,543,166701,0.565377532228361,Very Large,394.5,348.5,0.5861812778603269,0.34033203125,middle-center,689152,0.24189293508543833,Large (15-30%)
00001901.jpg,861,1300,385,105,547,389,False,162,284,46008,0.6623076923076923,162,284,46008,0.5704225352112676,Large,466.0,247.0,0.5412311265969802,0.19,top-center,1119300,0.04110426159206647,Small (1-5%)
00001732.jpg,866,1300,431,152,553,366,False,122,214,26108,0.6661538461538462,122,214,26108,0.5700934579439252,Large,492.0,259.0,0.5681293302540416,0.19923076923076924,top-center,1125800,0.023190620003553028,Small (1-5%)
00002549.jpg,800,800,189,175,356,369,False,167,194,32398,1.0,167,194,32398,0.8608247422680413,Large,272.5,272.0,0.340625,0.34,middle-center,640000,0.050621875,Medium (5-15%)
00002549.jpg,800,800,426,158,619,383,False,193,225,43425,1.0,193,225,43425,0.8577777777777778,Large,522.5,270.5,0.653125,0.338125,middle-center,640000,0.0678515625,Medium (5-15%)
00001040.jpg,590,426,193,41,311,140,False,118,99,11682,1.3849765258215962,118,99,11682,1.1919191919191918,Medium,252.0,90.5,0.4271186440677966,0.21244131455399062,top-center,251340,0.04647887323943662,Small (1-5%)
00001726.jpg,1000,667,447,75,735,298,False,288,223,64224,1.4992503748125936,288,223,64224,1.2914798206278026,Very Large,591.0,186.5,0.591,0.27961019490254874,top-center,667000,0.09628785607196402,Medium (5-15%)
00003131.jpg,682,1024,324,181,407,326,False,83,145,12035,0.666015625,83,145,12035,0.5724137931034483,Medium,365.5,253.5,0.5359237536656891,0.24755859375,top-center,698368,0.017233034732404694,Small (1-5%)
00000362.jpg,1300,867,513,64,1057,495,False,544,431,234464,1.4994232987312572,544,431,234464,1.2621809744779582,Very Large,785.0,279.5,0.6038461538461538,0.3223760092272203,top-center,1127100,0.20802413273001508,Large (15-30%)
00000339.jpg,1000,1500,392,611,533,858,False,141,247,34827,0.6666666666666666,141,247,34827,0.5708502024291497,Large,462.5,734.5,0.4625,0.48966666666666664,middle-center,1500000,0.023218,Small (1-5%)
00001027.jpg,3456,5184,486,1032,2500,4471,False,2014,3439,6926146,0.6666666666666666,2014,3439,6926146,0.585635359116022,Very Large,1493.0,2751.5,0.4320023148148148,0.5307677469135802,middle-center,17915904,0.38659204693215593,Very Large (>30%)
00001741.jpg,236,373,72,3,150,142,False,78,139,10842,0.6327077747989276,78,139,10842,0.5611510791366906,Medium,111.0,72.5,0.4703389830508475,0.19436997319034852,top-center,88028,0.12316535647748443,Medium (5-15%)
00001999.jpg,400,225,27,7,320,199,False,293,192,56256,1.7777777777777777,293,192,56256,1.5260416666666667,Very Large,173.5,103.0,0.43375,0.4577777777777778,middle-center,90000,0.6250666666666667,Very Large (>30%)
00003156.jpg,1200,1199,563,357,706,523,False,143,166,23738,1.0008340283569641,143,166,23738,0.8614457831325302,Large,634.5,440.0,0.52875,0.3669724770642202,middle-center,1438800,0.016498470948012232,Small (1-5%)
00003156.jpg,1200,1199,721,305,870,478,False,149,173,25777,1.0008340283569641,149,173,25777,0.861271676300578,Large,795.5,391.5,0.6629166666666667,0.32652210175145957,top-center,1438800,0.017915624131220463,Small (1-5%)
00003156.jpg,1200,1199,214,298,384,491,False,170,193,32810,1.0008340283569641,170,193,32810,0.8808290155440415,Large,299.0,394.5,0.24916666666666668,0.32902418682235196,top-left,1438800,0.022803725326661105,Small (1-5%)
00003142.jpg,735,490,175,84,567,389,False,392,305,119560,1.5,392,305,119560,1.2852459016393443,Very Large,371.0,236.5,0.5047619047619047,0.4826530612244898,middle-center,360150,0.33197278911564626,Very Large (>30%)
00001755.jpg,1300,956,616,100,870,323,False,254,223,56642,1.3598326359832635,254,223,56642,1.1390134529147982,Very Large,743.0,211.5,0.5715384615384616,0.22123430962343096,top-center,1242800,0.045576118442227226,Small (1-5%)
00001033.jpg,1024,704,354,75,587,266,False,233,191,44503,1.4545454545454546,233,191,44503,1.219895287958115,Large,470.5,170.5,0.45947265625,0.2421875,top-center,720896,0.06173289905894886,Medium (5-15%)
00000305.jpg,1200,1800,553,383,750,728,False,197,345,67965,0.6666666666666666,197,345,67965,0.5710144927536231,Very Large,651.5,555.5,0.5429166666666667,0.3086111111111111,top-center,2160000,0.03146527777777778,Small (1-5%)
00002512.jpg,660,373,338,19,504,129,False,166,110,18260,1.769436997319035,166,110,18260,1.509090909090909,Medium,421.0,74.0,0.6378787878787879,0.19839142091152814,top-center,246180,0.0741733690795353,Medium (5-15%)
00001769.jpg,866,1390,339,160,520,498,False,181,338,61178,0.6230215827338129,181,338,61178,0.5355029585798816,Very Large,429.5,329.0,0.4959584295612009,0.23669064748201438,top-center,1203740,0.05082326748301128,Medium (5-15%)
00002260.jpg,1280,720,21,1,1113,680,False,1092,679,741468,1.7777777777777777,1092,679,741468,1.6082474226804124,Very Large,567.0,340.5,0.44296875,0.47291666666666665,middle-center,921600,0.8045442708333334,Very Large (>30%)
00001782.jpg,600,398,272,47,529,245,False,257,198,50886,1.5075376884422111,257,198,50886,1.297979797979798,Very Large,400.5,146.0,0.6675,0.36683417085427134,middle-center,238800,0.21309045226130655,Large (15-30%)
00001796.jpg,590,393,208,53,559,325,False,351,272,95472,1.5012722646310432,351,272,95472,1.2904411764705883,Very Large,383.5,189.0,0.65,0.48091603053435117,middle-center,231870,0.4117479622202096,Very Large (>30%)
00001966.jpg,400,289,152,19,316,156,False,164,137,22468,1.3840830449826989,164,137,22468,1.197080291970803,Large,234.0,87.5,0.585,0.3027681660899654,top-center,115600,0.1943598615916955,Large (15-30%)
00001972.jpg,1500,1120,570,27,1022,410,False,452,383,173116,1.3392857142857142,452,383,173116,1.1801566579634464,Very Large,796.0,218.5,0.5306666666666666,0.19508928571428572,top-center,1680000,0.10304523809523809,Medium (5-15%)
00003354.jpg,900,900,414,61,569,242,False,155,181,28055,1.0,155,181,28055,0.856353591160221,Large,491.5,151.5,0.5461111111111111,0.16833333333333333,top-center,810000,0.0346358024691358,Small (1-5%)
00001543.jpg,1001,1600,237,72,465,496,False,228,424,96672,0.625625,228,424,96672,0.5377358490566038,Very Large,351.0,284.0,0.35064935064935066,0.1775,top-center,1601600,0.06035964035964036,Medium (5-15%)
00000885.jpg,333,500,67,45,189,259,False,122,214,26108,0.666,122,214,26108,0.5700934579439252,Large,128.0,152.0,0.3843843843843844,0.304,top-center,166500,0.1568048048048048,Large (15-30%)
